OTU	Z.CC14.1	Z.CC14.2	Z.CC14.3	Z.CC15.1	Z.CC15.2	Z.CC15.3	Z.CC11.1	Z.CC11.2	Z.CC11.3	Z.CC18.1	Z.CC18.2	Z.CC18.3	Z.CC7.1	Z.CC7.2	Z.CC7.3	Z.CC13.1	Z.CC13.2	Z.CC13.3	Z.CC6.1	Z.CC6.2	Z.CC6.3	Z.CC16.1	Z.CC16.2	Z.CC16.3	Z.CC5.1	Z.CC5.2	Z.CC5.3	Z.CC9.1	Z.CC9.2	Z.CC9.3	Z.CC8.1	Z.CC8.2	Z.CC8.3	Z.CC17.1	Z.CC17.2	Z.CC17.3	Z.CC19.1	Z.CC19.2	Z.CC19.3	Z.CC3.1	Z.CC3.2	Z.CC3.3	Z.CC10.1	Z.CC10.2	Z.CC10.3
Zotu3557	0	0	0	0	0	0	0	0	0	8	0	0	17	18	6	15	0	27	0	0	0	0	0	4	0	5	0	0	0	0	0	0	10	0	0	24	0	15	0	0	0	24	0	0	0
Zotu3558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	3	0	0	0	27	62	14	0	0	0	0	0	0	7	0	0	0	0	0
Zotu3559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	30	0	8	0	25	9	0	0	0	8	18	0	12	0
Zotu356	0	0	0	0	0	0	0	0	0	0	0	0	61	19	12	0	0	0	0	0	0	1550	969	1427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3560	75	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
Zotu3561	89	0	0	0	0	0	3	0	0	15	4	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	21	0	0	0	6	0	0	0	0	0	0	0	17	0	0	0	0
Zotu3562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	37	38	17	0	0	0	0	0	0
Zotu3564	21	32	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7	0	17	0
Zotu3566	0	0	0	0	0	0	0	0	0	0	15	35	0	0	14	0	7	0	0	0	4	0	8	0	0	0	0	0	0	0	14	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Zotu3568	0	0	0	0	0	0	0	0	0	0	0	0	58	11	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	49	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu357	74	129	12	223	124	250	171	199	131	317	220	602	64	13	5	34	0	76	0	0	0	0	18	43	38	44	63	0	0	0	124	130	192	0	14	58	141	104	161	98	97	169	16	0	0
Zotu3570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	91	51	0	0	0	0	0	0	0	0	0
Zotu3574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	64	44	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3575	0	0	0	5	4	7	0	0	0	38	0	18	0	0	0	4	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	21	0	0	0	0	0	0
Zotu3578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	64	18	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	18	58	47	0	0	0	0	0	0
Zotu358	807	817	93	267	108	294	0	0	0	316	558	697	114	37	148	95	40	36	187	201	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479	410	244	40	119	166	386	432	694
Zotu3580	0	26	0	0	0	0	0	14	0	0	0	0	0	0	6	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	5	0	27	34	0	0
Zotu3581	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	6	0	0	0	0	50	0	16	0	0	0	0	8	3	0	0	0	6	0	0	0	18	0	8	0	0	0
Zotu3582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	45	42	49	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	15	0	4	0	0	0
Zotu3583	0	0	0	7	0	0	0	0	0	0	0	0	10	0	0	7	5	40	0	0	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0	0	4	5	34	0	0	0
Zotu3584	0	0	0	0	5	0	0	0	0	41	0	16	0	9	4	27	20	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	17	48	25	0	0	0	0	0	0	0	0	0	0	0	0	9	0	4	65	0	11
Zotu3586	8	0	0	0	0	0	0	16	0	0	0	0	10	13	13	0	0	4	5	9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	13	0	0
Zotu3587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	44	74	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3588	4	0	0	0	0	0	34	0	20	11	0	4	18	11	19	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
Zotu359	45	33	6	26	11	11	191	54	111	0	0	0	162	135	160	0	17	0	76	55	98	238	106	104	43	50	61	0	0	0	57	69	68	53	45	26	0	0	3	245	333	308	325	735	496
Zotu3590	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	3	0	0	0	0	0	0	50	35	16	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	22	0	4	0	0	8	0	3	0	0	0	0	0	0	0	3	0	7	13	5	0	6	33	8	12	36
Zotu3592	0	0	0	0	0	0	0	0	82	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
Zotu3595	0	0	0	0	0	0	0	0	0	0	37	45	0	0	0	0	0	0	0	0	0	0	9	0	7	0	10	0	0	0	8	0	0	0	0	0	0	0	15	0	25	0	0	0	0
Zotu3596	41	3	0	0	0	0	0	0	0	0	0	0	10	0	8	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	20	0	0	0
Zotu3598	72	21	8	23	0	27	0	0	0	0	0	0	0	0	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
Zotu3599	0	0	0	0	0	0	0	0	28	0	0	0	8	5	16	0	0	0	0	0	0	10	40	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu36	0	0	0	0	0	0	0	0	0	0	0	0	589	465	278	0	0	0	2013	2099	1428	0	0	0	0	0	0	4165	5060	7726	336	566	335	366	472	550	0	0	0	731	1054	1268	0	0	0
Zotu3602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	48	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3603	0	0	0	0	0	0	29	11	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3605	0	0	0	0	0	0	0	0	0	0	0	0	45	0	8	0	0	0	0	15	0	0	0	37	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3608	0	0	0	0	0	0	17	0	32	0	0	0	0	0	0	0	0	0	31	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0
Zotu3609	0	0	0	0	0	0	0	0	0	16	6	0	0	5	0	0	0	0	0	0	0	0	10	56	0	0	0	0	0	0	0	0	8	13	13	0	0	0	0	0	17	0	0	0	0
Zotu361	1914	1789	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Zotu3612	0	0	0	31	25	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	126	45	0	0	0	0	0	0
Zotu3614	49	0	4	0	0	0	31	8	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	3	0	0	0
Zotu3615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	59	0
Zotu3616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	15	0	35	33	8	0	0	0
Zotu3617	0	0	0	33	28	32	0	0	0	0	0	0	0	0	0	17	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3619	0	0	0	0	0	0	28	50	10	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu362	0	0	0	0	0	0	0	0	0	0	0	0	412	430	385	0	0	0	658	1332	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	22	0	171	90	156
Zotu3620	0	0	0	9	0	0	0	0	0	13	0	0	4	0	0	0	0	0	46	0	7	20	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	9	16	0	0	0	0
Zotu3621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	7	12	0	0	0	0	0	0	0	0	0	0	8	11	0	11	0	14	24	23	0
Zotu3622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	38	0	68
Zotu3623	0	0	0	0	0	0	0	0	0	0	0	0	20	8	18	0	0	0	7	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	7	0
Zotu3625	0	0	0	0	0	0	0	0	0	0	0	0	18	83	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3626	4	0	0	0	4	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0
Zotu3627	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	30	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	38	0	0	0	0
Zotu3628	0	0	0	6	0	9	0	0	0	19	12	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	28	0	0	0	0	14	0	0	0
Zotu3629	0	0	0	23	0	8	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	3	14	12	0	0	13	0	13	6	8	0	23	0	0
Zotu3630	0	19	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	7	5	34	0	0	0	0	0	0	6	3	0	3	0	3	4	10	0	13	10	8	0	0	0
Zotu3631	0	0	0	0	8	0	0	0	0	0	0	19	6	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	9	16	0	0	0	0	21	0	0	17	6	0	0	0	0
Zotu3635	0	0	0	0	0	0	0	0	0	54	34	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3636	0	0	0	31	23	5	0	0	0	38	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu364	0	0	0	371	130	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	269	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666	1178	623
Zotu3640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	109	0	0	0
Zotu3641	32	76	0	0	0	0	30	65	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
Zotu3642	30	17	6	0	0	0	36	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Zotu3643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	17	0	0	0	60	0	0	0	0	0	0	0	0	0	16	0	0	0	0	25	0	0
Zotu3644	0	0	0	0	12	0	0	33	0	0	0	23	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	12	0	0	7	14	0	0	0	36	0	0	0
Zotu3647	0	0	0	0	0	0	0	0	0	0	0	0	30	19	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	12	48
Zotu3648	30	0	0	0	0	0	0	0	0	0	0	57	4	0	21	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3649	0	16	0	7	19	6	0	0	0	0	9	3	0	0	0	25	0	14	0	0	0	0	0	0	3	3	6	0	0	0	9	3	0	0	0	0	6	0	0	0	0	0	0	0	0
Zotu365	0	0	0	0	0	0	0	0	0	1274	1130	1687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	89	187	0	0	0
Zotu3650	0	0	0	0	22	9	0	0	0	0	0	0	11	47	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	61	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Zotu3656	36	26	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	29	0	0	0	0	0	0
Zotu3657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	71	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	4	10	10	14	66	0	0	0	0	0	0	0	0	0
Zotu366	0	0	0	26	9	50	46	113	46	0	0	0	0	0	0	0	0	0	0	0	0	753	528	711	0	0	0	0	0	0	20	9	7	87	58	77	8	0	16	253	269	677	0	0	0
Zotu3660	0	8	0	0	0	0	3	15	18	0	6	5	0	5	0	7	5	0	0	0	0	12	7	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	3	4	7	0	0	0
Zotu3661	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	50	0	13	6	0	0	3	0	0	0	0	0	5	0	0	3	3	0	0	0	0	0	0	0	25	0	0
Zotu3662	0	0	0	31	17	0	0	0	0	39	24	0	0	0	0	21	24	24	0	0	0	12	0	0	0	0	8	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
Zotu3663	30	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	93	0	0	0
Zotu3665	65	68	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3668	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	31	6	65
Zotu3670	0	0	0	0	0	0	0	49	0	0	0	0	8	0	0	0	0	0	20	0	0	15	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	32	0	0	0
Zotu3671	46	15	0	0	0	0	0	0	14	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3672	24	46	0	0	0	0	0	0	0	12	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3673	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	8	0	11	13	61	0	0	0	0	0	0	3	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3674	0	0	0	0	0	0	0	0	0	0	0	0	55	29	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3675	0	0	0	0	13	0	0	0	0	0	0	0	5	16	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	12	0	0	0	0	16	0	0	0
Zotu3676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	8	0	0	0
Zotu3677	0	0	0	0	0	0	16	37	48	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3678	29	3	0	0	0	0	0	0	0	0	0	4	4	12	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0	0	19	4	3	0	4	0
Zotu368	91	28	10	17	37	8	38	63	0	10	29	40	32	41	71	0	0	0	210	195	79	207	94	196	51	26	76	0	473	0	17	26	45	48	51	19	19	64	52	143	136	195	211	240	286
Zotu3680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	38	10	0	0	0	0	0	0	0	0	0	0	0	0	17	0	30	0	0	0
Zotu3681	0	0	0	9	3	0	0	0	0	72	14	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3682	0	0	0	0	0	0	0	10	0	0	0	0	14	4	0	16	28	0	19	0	0	0	0	19	0	0	0	0	0	0	5	0	6	0	0	0	0	0	10	3	14	0	0	0	0
Zotu3683	54	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Zotu3685	13	0	0	0	3	0	0	0	0	0	4	4	0	0	0	0	23	0	0	0	0	5	15	0	7	0	0	0	0	0	5	0	7	0	0	0	0	17	0	0	0	4	0	0	0
Zotu3687	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	85	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	59	9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
Zotu3689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	80	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu369	12	45	0	6	6	10	65	62	107	12	0	0	500	372	241	22	0	26	365	295	225	65	97	99	27	52	57	279	0	0	73	24	62	0	0	0	95	140	131	147	300	132	104	182	82
Zotu3691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	5	0	0	0	0	17	0	0	0	30	0	0	8	0	6	0	21	0	0	17
Zotu3693	0	0	0	33	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	52	0	0	0	0	0	0	0	0	0
Zotu3694	0	0	0	0	0	0	0	0	0	0	0	0	13	0	16	0	0	0	0	0	0	42	36	16	0	0	0	0	0	0	10	5	27	0	12	0	0	0	0	0	0	0	0	0	0
Zotu3695	0	6	0	0	0	0	29	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	21	5	25	0	0	0
Zotu3696	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	27	0	0	6	0	0	0	15	0	0	10	0	0	8	0	0	32	0	0	0	0	0
Zotu3697	0	0	6	0	3	0	24	0	20	0	0	0	5	0	0	7	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0
Zotu3698	0	0	0	13	0	0	0	0	0	0	0	11	0	0	0	0	0	0	9	0	0	0	0	38	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11	14	7	0	0	0	0
Zotu3699	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	8	0	89	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu37	661	550	70	337	232	321	347	180	282	609	730	1231	1124	1280	864	3073	2691	2652	2477	3021	1670	763	468	502	203	223	325	913	0	0	223	449	241	196	181	196	384	352	271	378	587	921	984	717	560
Zotu3700	0	0	0	0	0	0	0	0	0	28	28	66	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	26	30	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3702	0	0	0	0	0	0	0	0	37	19	11	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	9	12	0	0	0
Zotu3703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	38	7
Zotu3704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	40	45	0	0	0	0	0	0
Zotu3705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	33	41	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3706	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	36	51
Zotu3708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	67	45	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	19	0	58
Zotu3709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	48	30	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	9	21	47	35	0	0	0
Zotu3711	0	0	0	0	0	0	0	41	34	0	0	0	6	15	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3712	0	0	0	0	0	19	0	30	0	0	51	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3713	0	0	0	22	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	21	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3717	0	0	3	0	0	0	0	0	0	0	11	14	8	0	3	0	0	26	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	16
Zotu372	137	56	6	39	14	0	109	88	188	33	24	28	199	181	193	96	48	100	133	187	111	288	131	315	44	25	47	0	0	0	128	116	77	18	8	8	41	35	52	118	56	103	64	65	120
Zotu3720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	46	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	59	0	0
Zotu3721	4	0	0	28	0	10	0	0	0	3	0	30	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	12	11	0	7	0	0	0	0	0	9	5	0	0	0
Zotu3722	0	0	4	0	0	13	25	0	31	0	38	0	0	0	0	0	21	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3723	4	0	6	0	0	0	14	0	0	9	0	35	0	0	0	0	0	0	10	0	0	0	0	0	0	0	9	0	0	0	15	11	10	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3724	0	0	3	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	62	22	12
Zotu3725	0	0	0	9	0	0	0	0	0	0	0	0	18	20	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	18
Zotu3726	0	0	0	4	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	23	0	23	0	28	0	0	0	0	0	0	0	0	4	0	0	0	0	0	17	0	13	0	0	0	0
Zotu3727	8	18	4	0	0	0	0	11	26	0	0	0	0	5	14	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	16	22	13	0	0	0	0	0	0
Zotu373	1937	1694	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3730	0	0	0	0	0	0	0	0	6	0	0	0	9	14	0	0	0	0	7	8	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	13
Zotu3733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	41	4	0	0	0	0	0	0
